campaign_id,customer_id,Coupon_redeem,Item_purchased
,1064,9,867.00
,1065,5,378.00
,1066,2,127.00
,1067,9,476.00
,1068,43,834.00
,1069,,110.00
,1070,83,532.00
,1071,4,638.00
,1072,7,412.00
,1073,6,482.00
,1074,,123.00
,1075,2,281.00
,1076,,547.00
,1077,,260.00
,1078,1,111.00
,1079,,305.00
,1080,1,287.00
,1081,1,332.00
,1082,14,314.00
,1083,17,537.00
,1084,3,758.00
,1085,6,358.00
,1086,89,423.00
,1087,1,462.00
,1088,,205.00
,1089,1,580.00
,1090,,169.00
,1091,27,1211.00
,1092,1,225.00
,1093,29,725.00
,1094,1,421.00
,1095,4,1439.00
,1096,,182.00
,1097,3,502.00
,1098,1,308.00
,1099,23,273.00
,1100,18,610.00
,1101,7,473.00
,1102,,118.00
,1103,4,728.00
,1104,6,461.00
,1105,1,413.00
,1106,3,383.00
,1107,,255.00
,1108,,222.00
,1109,1,590.00
,1110,,162.00
,1111,14,268.00
,1112,2,347.00
,1113,4,320.00
,1114,12,516.00
,1115,81,1060.00
,1116,,249.00
,1117,13,584.00
,1118,10,384.00
,1119,3,341.00
,1120,,382.00
,1121,8,939.00
,1122,14,782.00
,1123,,528.00
,1124,1,889.00
,1125,2,178.00
,1126,5,252.00
,1127,1,300.00
,1128,1,229.00
,1129,4,531.00
,1130,4,427.00
,1131,38,635.00
,1132,2,206.00
,1133,,468.00
,1134,2,423.00
,1135,1,752.00
,1136,108,886.00
,1137,3,307.00
,1138,,211.00
,1139,,360.00
,1140,9,726.00
,1141,10,409.00
,1142,56,436.00
,1143,2,240.00
,1144,26,376.00
,1145,9,524.00
,1146,12,817.00
,1147,,322.00
,1148,17,409.00
,1149,6,144.00
,1150,1,47.00
,1151,4,195.00
,1152,6,1067.00
,1153,1,238.00
,1154,6,702.00
,1155,12,356.00
,1156,2,682.00
,1157,15,1394.00
,1158,,686.00
,1159,54,725.00
,1160,2,269.00
,1161,25,282.00
,1162,1,201.00
,1163,3,128.00
,1164,4,240.00
,1165,4,282.00
,1166,12,958.00
,1167,4,551.00
,1168,35,563.00
,1169,8,297.00
,1170,3,709.00
,1171,,237.00
,1172,7,196.00
,1173,,178.00
,1174,5,480.00
,1175,2,63.00
,1176,18,280.00
,1177,2,190.00
,1178,3,605.00
,1179,11,368.00
,1180,2,73.00
,1181,,393.00
,1182,50,912.00
,1183,,554.00
,1184,15,1717.00
,1185,2,265.00
,1186,1,666.00
,1187,32,874.00
,1188,,191.00
,1189,2,304.00
,1190,,229.00
,1191,2,390.00
,1192,5,820.00
,1193,19,400.00
,1194,16,465.00
,1195,1,221.00
,1196,7,134.00
,1197,,276.00
,1198,27,437.00
,1199,8,709.00
,1200,,421.00
,1201,,581.00
,1202,22,318.00
,1203,1,476.00
,1204,2,385.00
,1205,2,242.00
,1206,1,211.00
,1207,1,283.00
,1208,172,472.00
,1209,8,536.00
,1210,15,768.00
,1211,,319.00
,1212,5,410.00
,1213,,116.00
,1214,,252.00
,1215,4,710.00
,1216,26,711.00
,1217,,292.00
,1218,,335.00
,1219,3,214.00
,1220,,145.00
,1221,,37.00
,1222,1,373.00
,1223,,155.00
,1224,27,656.00
,1225,2,269.00
,1226,18,560.00
,1227,1,270.00
,1228,3,340.00
,1229,17,364.00
,1230,2,318.00
,1231,17,401.00
,1232,5,677.00
,1233,,214.00
,1234,2,229.00
,1235,1,166.00
,1236,5,558.00
,1237,1,473.00
,1238,6,517.00
,1239,153,1043.00
,1240,7,544.00
,1241,2,235.00
,1242,10,132.00
,1243,1,524.00
,1244,1,131.00
,1245,,316.00
,1246,5,704.00
,1247,3,441.00
,1248,38,586.00
,1249,15,259.00
,1250,51,362.00
,1251,5,266.00
,1252,5,1101.00
,1253,1,280.00
,1254,2,418.00
,1255,,264.00
,1256,1,225.00
,1257,164,724.00
,1258,22,364.00
,1259,10,623.00
,1260,19,325.00
,1261,6,331.00
,1262,,130.00
,1263,17,771.00
,1264,2,333.00
,1265,,258.00
,1266,37,425.00
,1267,2,331.00
,1268,1,677.00
,1269,,270.00
,1270,32,930.00
,1271,1,703.00
,1272,1,155.00
,1273,30,502.00
,1274,,261.00
,1275,1,160.00
,1276,19,357.00
,1277,,103.00
,1278,,185.00
,1279,2,294.00
,1280,3,225.00
,1281,1,316.00
,1282,,255.00
,1283,1,221.00
,1284,,414.00
,1285,25,370.00
,1286,1,222.00
,1287,,189.00
,1288,,107.00
,1289,5,664.00
,1290,,516.00
,1291,7,539.00
,1292,2,369.00
,1293,,206.00
,1294,4,275.00
,1295,8,348.00
,1296,7,415.00
,1297,,257.00
,1298,22,762.00
,1299,2,224.00
,1300,1,532.00
,1301,11,337.00
,1302,11,323.00
,1303,11,402.00
,1304,1,266.00
,1305,9,626.00
,1306,1,212.00
,1307,4,164.00
,1308,3,388.00
,1309,22,725.00
,1310,3,244.00
,1311,,482.00
,1312,4,445.00
,1313,,116.00
,1314,6,428.00
,1315,47,598.00
,1316,,262.00
,1317,18,946.00
,1318,2,344.00
,1319,3,793.00
,1320,1,466.00
,1321,58,373.00
,1322,,306.00
,1323,1,490.00
,1324,4,516.00
,1325,2,92.00
,1326,,40.00
,1327,4,315.00
,1328,2,211.00
,1329,,315.00
,1330,2,250.00
,1331,1,186.00
,1332,9,1127.00
,1333,127,326.00
,1334,12,565.00
,1335,31,330.00
,1336,164,1053.00
,1337,14,1415.00
,1338,10,208.00
,1339,16,519.00
,1340,,283.00
,1341,62,638.00
,1342,2,275.00
,1343,4,711.00
,1344,20,408.00
,1345,6,502.00
,1346,,528.00
,1347,11,887.00
,1348,,391.00
,1349,18,313.00
,1350,5,581.00
,1351,3,427.00
,1352,1,684.00
,1353,1,219.00
,1354,1,168.00
,1355,,253.00
,1356,1,547.00
,1357,15,324.00
,1358,5,125.00
,1359,3,190.00
,1360,13,577.00
,1361,41,329.00
,1362,,179.00
,1363,,86.00
,1364,84,493.00
,1365,6,384.00
,1366,,361.00
,1367,43,528.00
,1368,7,760.00
,1369,35,399.00
,1370,,187.00
,1371,4,550.00
,1372,3,694.00
,1373,,189.00
,1374,,59.00
,1375,,316.00
,1376,3,208.00
,1377,,672.00
,1378,24,850.00
,1379,3,372.00
,1380,2,215.00
,1381,,320.00
,1382,12,855.00
,1383,2,1307.00
,1384,4,660.00
,1385,41,613.00
,1386,18,554.00
,1387,28,1004.00
,1388,,420.00
,1389,4,490.00
,1390,2,336.00
,1391,,836.00
,1392,6,1150.00
,1393,,649.00
,1394,,250.00
,1395,,204.00
,1396,5,660.00
,1397,,277.00
,1398,7,650.00
,1399,,374.00
,1400,34,404.00
,1401,1,352.00
,1402,,533.00
,1403,,401.00
,1404,26,862.00
,1405,1,639.00
,1406,,199.00
,1407,47,587.00
,1408,14,921.00
,1409,4,463.00
,1410,1,332.00
,1411,1,461.00
,1412,23,453.00
,1413,3,276.00
,1414,8,266.00
,1415,11,518.00
,1416,3,290.00
,1417,1,228.00
,1418,6,585.00
,1419,1,435.00
,1420,1,324.00
,1421,,122.00
,1422,5,224.00
,1423,1,288.00
,1424,15,777.00
,1425,,210.00
,1426,1,199.00
,1427,4,524.00
,1428,4,827.00
,1429,1,191.00
,1430,1,838.00
,1431,7,1215.00
,1432,,824.00
,1433,8,226.00
,1434,3,791.00
,1435,1,200.00
,1436,1,532.00
,1437,5,245.00
,1438,2,596.00
,1439,,119.00
,1440,2,141.00
,1441,57,834.00
,1442,1,215.00
,1443,5,131.00
,1444,13,1468.00
,1445,,136.00
,1446,4,340.00
,1447,2,270.00
,1448,,182.00
,1449,3,1142.00
,1450,4,1023.00
,1451,2,1209.00
,1452,18,320.00
,1453,4,553.00
,1454,6,482.00
,1455,4,325.00
,1456,1,208.00
,1457,35,628.00
,1458,12,598.00
,1459,2,274.00
,1460,6,874.00
,1461,11,459.00
,1462,,137.00
,1463,47,1235.00
,1464,2,1582.00
,1465,,193.00
,1466,14,1842.00
,1467,32,301.00
,1468,1,329.00
,1469,7,976.00
,1470,6,568.00
,1471,95,619.00
,1472,61,727.00
,1473,2,1034.00
,1474,2,359.00
,1475,8,1118.00
,1476,5,298.00
,1477,6,851.00
,1478,33,271.00
,1479,10,552.00
,1480,7,357.00
,1481,2,630.00
,1482,1,120.00
,1483,4,219.00
,1484,4,298.00
,1485,15,1029.00
,1486,,368.00
,1487,4,481.00
,1488,1,134.00
,1489,9,293.00
,1490,4,839.00
,1491,,328.00
,1492,2,814.00
,1493,14,705.00
,1494,4,725.00
,1495,1,236.00
,1496,136,567.00
,1497,,250.00
,1498,2,391.00
,1499,5,533.00
,1500,33,604.00
,1501,1,184.00
,1502,3,347.00
,1503,,179.00
,1504,4,627.00
,1505,,139.00
,1506,46,413.00
,1507,12,256.00
,1508,,163.00
,1509,1,696.00
,1510,1,155.00
,1511,,253.00
,1512,1,172.00
,1513,4,72.00
,1514,3,305.00
,1515,,89.00
,1516,3,601.00
,1517,10,257.00
,1518,85,1043.00
,1519,1,313.00
,1520,5,416.00
,1521,12,483.00
,1522,6,304.00
,1523,,281.00
,1524,14,1072.00
,1525,,219.00
,1526,,384.00
,1527,,186.00
,1528,,399.00
,1529,39,964.00
,1530,14,439.00
,1531,,550.00
,1532,12,507.00
,1533,1,178.00
,1534,33,768.00
,1535,2,222.00
,1536,4,373.00
,1537,9,765.00
,1538,5,539.00
,1539,,249.00
,1540,,105.00
,1541,1,179.00
,1542,33,170.00
,1543,10,352.00
,1544,25,941.00
,1545,27,586.00
,1546,,546.00
,1547,193,893.00
,1548,56,428.00
,1549,156,798.00
,1550,,398.00
,1551,10,484.00
,1552,7,378.00
,1553,,230.00
,1554,30,246.00
,1555,72,2312.00
,1556,73,797.00
,1557,,222.00
,1558,82,1150.00
,1559,15,442.00
,1560,26,126.00
,1561,,124.00
,1562,17,114.00
,1563,10,437.00
,1564,1,142.00
,1565,3,426.00
,1566,29,1092.00
,1567,29,487.00
,1568,2,436.00
,1569,1,47.00
,1570,2,742.00
,1571,,314.00
,1572,4,558.00
,1573,21,587.00
,1574,314,1517.00
,1575,,275.00
,1576,,392.00
,1577,2,238.00
,1578,28,458.00
,1579,5,561.00
,1580,,383.00
,1581,,314.00
,1582,56,579.00
13,1,78,475.00
,2,3,331.00
,3,53,399.00
,4,1,126.00
,5,2,455.00
,6,5,385.00
,7,16,686.00
,8,163,710.00
,9,8,396.00
,10,,264.00
,11,10,275.00
,12,34,428.00
,13,2,1069.00
,14,26,318.00
,15,32,450.00
,16,,312.00
,17,5,284.00
,18,,301.00
,19,4,385.00
,20,,220.00
,21,3,275.00
,22,131,294.00
,23,2,431.00
,24,,354.00
,25,1,87.00
,26,1,100.00
,27,13,819.00
,28,2,976.00
,29,,212.00
,30,18,195.00
,31,7,188.00
,32,1,138.00
,33,2,688.00
,34,,261.00
,35,2,154.00
,36,7,657.00
,37,1,262.00
,38,1,646.00
,39,,143.00
,40,32,673.00
,41,2,292.00
,42,45,898.00
,43,2,336.00
,44,,241.00
,45,124,692.00
,46,22,615.00
,47,2,754.00
,48,12,228.00
,49,2,737.00
,50,,420.00
,51,9,262.00
,52,19,797.00
,53,,220.00
,54,22,457.00
,55,11,383.00
,56,1,788.00
,57,,190.00
,58,2,668.00
,59,1,456.00
,60,47,1378.00
,61,,287.00
,62,,218.00
,63,75,470.00
,64,16,722.00
,65,,189.00
,66,1,625.00
,67,,255.00
,68,14,877.00
,69,8,297.00
,70,,125.00
,71,49,535.00
,72,14,851.00
,73,1,438.00
,74,,492.00
,75,1,524.00
,76,15,350.00
,77,1,135.00
,78,48,1278.00
,79,1,449.00
,80,41,786.00
,81,5,88.00
,82,13,463.00
,83,,355.00
,84,1,298.00
,85,2,459.00
,86,1,396.00
,87,1,365.00
,88,65,915.00
,89,42,452.00
,90,10,844.00
,91,,361.00
,92,8,393.00
,93,3,676.00
,94,1,519.00
,95,12,232.00
,96,7,336.00
,97,4,263.00
,98,1,322.00
,99,,204.00
,100,51,962.00
,101,,364.00
,102,2,222.00
,103,,774.00
,104,14,188.00
,105,4,262.00
,106,11,821.00
,107,1,448.00
,108,77,146.00
,109,,169.00
,110,1,343.00
,111,,284.00
,112,12,636.00
,113,14,296.00
,114,,196.00
,115,,103.00
,116,,326.00
,117,2,205.00
,118,2,242.00
,119,7,442.00
,120,2,301.00
,121,3,162.00
,122,,372.00
,123,13,334.00
,124,3,349.00
,125,,264.00
,126,,511.00
,127,14,694.00
,128,12,1277.00
,129,,84.00
,130,,238.00
,131,98,328.00
,132,38,531.00
,133,5,443.00
,134,,225.00
,135,4,567.00
,136,1,309.00
,137,3,249.00
,138,2,196.00
,139,8,276.00
,140,1,691.00
,141,2,830.00
,142,3,322.00
,143,,404.00
,144,1,619.00
,145,,414.00
,146,,210.00
,147,2,225.00
,148,2,320.00
,149,3,598.00
,150,34,1428.00
,151,6,975.00
,152,12,288.00
,153,76,687.00
,154,6,604.00
,155,11,647.00
,156,,144.00
,157,,144.00
,158,106,885.00
,159,11,249.00
,160,1,358.00
,161,60,1186.00
,162,56,688.00
,163,,326.00
,164,40,610.00
,165,1,165.00
,166,5,717.00
,167,10,520.00
,168,,334.00
,169,1,349.00
,170,2,300.00
,171,,81.00
,172,,244.00
,173,1,404.00
,174,1,562.00
,175,,298.00
,176,25,214.00
,177,,179.00
,178,5,169.00
,179,36,455.00
,180,4,497.00
,181,4,472.00
,182,,115.00
,183,1,461.00
,184,,386.00
,185,,454.00
,186,1,598.00
,187,1,304.00
,188,1,514.00
,189,31,677.00
,190,1,300.00
,191,3,721.00
,192,4,748.00
,193,,251.00
,194,7,512.00
,195,2,1114.00
,196,14,318.00
,197,71,533.00
,198,,208.00
,199,,230.00
,200,34,384.00
,201,,336.00
,202,39,616.00
,203,,163.00
,204,2,589.00
,205,85,544.00
,206,1,455.00
,207,20,819.00
,208,6,1299.00
,209,,331.00
,210,2,208.00
,211,1,205.00
,212,2,743.00
,213,,209.00
,214,33,749.00
,215,,300.00
,216,1,201.00
,217,6,100.00
,218,,217.00
,219,6,371.00
,220,3,304.00
,221,2,173.00
,222,2,708.00
,223,,308.00
,224,,274.00
,225,,252.00
,226,8,535.00
,227,1,417.00
,228,44,1026.00
,229,3,246.00
,230,5,1102.00
,231,8,1017.00
,232,4,345.00
,233,2,427.00
,234,4,489.00
,235,187,760.00
,236,1,155.00
,237,,181.00
,238,7,460.00
,239,12,1338.00
,240,7,592.00
,241,,478.00
,242,,340.00
,243,17,480.00
,244,3,626.00
,245,7,453.00
,246,17,394.00
,247,,389.00
,248,38,816.00
,249,20,518.00
,250,76,1114.00
,251,1,223.00
,252,3,209.00
,253,1,759.00
,254,6,675.00
,255,,223.00
,256,4,146.00
,257,11,621.00
,258,1,391.00
,259,5,1515.00
,260,3,212.00
,261,5,94.00
,262,1,652.00
,263,1,305.00
,264,3,308.00
,265,84,644.00
,266,2,166.00
,267,5,508.00
,268,8,364.00
,269,1,349.00
,270,3,373.00
,271,1,605.00
,272,10,233.00
,273,,448.00
,274,79,742.00
,275,2,630.00
,276,44,585.00
,277,3,617.00
,278,3,122.00
,279,3,398.00
,280,,135.00
,281,,483.00
,282,,312.00
,283,47,690.00
,284,15,296.00
,285,,68.00
,286,1,140.00
,287,,233.00
,288,13,226.00
,289,3,360.00
,290,,213.00
,291,,162.00
,292,,204.00
,293,23,883.00
,294,9,690.00
,295,20,281.00
,296,4,94.00
,297,6,129.00
,298,4,257.00
,299,9,309.00
,300,131,523.00
,301,1,347.00
,302,8,562.00
,303,79,908.00
,304,1,219.00
,305,19,977.00
,306,,313.00
,307,5,299.00
,308,1,304.00
,309,7,375.00
,310,10,540.00
,311,4,397.00
,312,,285.00
,313,4,321.00
,314,3,406.00
,315,16,426.00
,316,1,526.00
,317,151,508.00
,318,,514.00
,319,40,657.00
,320,28,457.00
,321,1,379.00
,322,,169.00
,323,1,436.00
,324,,698.00
,325,1,272.00
,326,,167.00
,327,15,1046.00
,328,7,409.00
,329,23,579.00
,330,,210.00
,331,,330.00
,332,2,579.00
,333,54,560.00
,334,14,191.00
,335,3,318.00
,336,15,334.00
,337,3,321.00
,338,3,465.00
,339,2,258.00
,340,1,366.00
,341,4,254.00
,342,2,363.00
,343,,274.00
,344,3,344.00
,345,,244.00
,346,,397.00
,347,,175.00
,348,6,375.00
,349,,194.00
,350,2,386.00
,351,7,428.00
,352,8,260.00
,353,4,644.00
,354,1,247.00
,355,6,860.00
,356,,327.00
,357,2,835.00
,358,,264.00
,359,4,421.00
,360,2,253.00
,361,,254.00
,362,2,773.00
,363,5,704.00
,364,1,121.00
,365,,231.00
,366,10,418.00
,367,265,694.00
,368,4,1146.00
,369,,512.00
,370,15,534.00
,371,1,356.00
,372,3,106.00
,373,2,632.00
,374,2,510.00
,375,,323.00
,376,1,147.00
,377,4,594.00
,378,35,912.00
,379,19,1278.00
,380,3,386.00
,381,4,437.00
,382,,259.00
,383,2,633.00
,384,13,330.00
,385,67,430.00
,386,,609.00
,387,,600.00
,388,,203.00
,389,40,636.00
,390,,460.00
,391,14,607.00
,392,5,435.00
,393,6,270.00
,394,1,335.00
,395,8,266.00
,396,6,637.00
,397,3,224.00
,398,6,318.00
,399,5,404.00
,400,3,528.00
,401,64,500.00
,402,3,579.00
,403,43,503.00
,404,63,591.00
,405,,306.00
,406,,47.00
,407,6,895.00
,408,4,386.00
,409,10,577.00
,410,,102.00
,411,3,472.00
,412,16,1200.00
,413,1,373.00
,414,15,548.00
,415,2,380.00
,416,42,578.00
,417,1,337.00
,418,2,948.00
,419,4,350.00
,420,2,588.00
,421,10,857.00
,422,,421.00
,423,2,140.00
,424,17,510.00
,425,1,87.00
,426,2,752.00
,427,40,606.00
,428,10,330.00
,429,6,330.00
,430,1,574.00
,431,19,304.00
,432,4,841.00
,433,48,842.00
,434,2,471.00
,435,5,205.00
,436,24,502.00
,437,,474.00
,438,2,510.00
,439,17,374.00
,440,,413.00
,441,4,487.00
,442,,368.00
,443,5,279.00
,444,5,877.00
,445,,164.00
,446,2,640.00
,447,19,1083.00
,448,2,442.00
,449,2,223.00
,450,14,788.00
,451,2,280.00
,452,4,475.00
,453,1,633.00
,454,,186.00
,455,,531.00
,456,4,1186.00
,457,,374.00
,458,4,711.00
,459,21,592.00
,460,25,883.00
,461,18,338.00
,462,23,440.00
,463,28,172.00
,464,196,1959.00
,465,,84.00
,466,22,645.00
,467,2,501.00
,468,1,296.00
,469,1,510.00
,470,3,873.00
,471,,246.00
,472,,91.00
,473,6,498.00
,474,9,468.00
,475,7,207.00
,476,,143.00
,477,,238.00
,478,1,475.00
,479,2,745.00
,480,1,366.00
,481,29,701.00
,482,1,250.00
,483,44,509.00
,484,1,831.00
,485,1,180.00
,486,1,371.00
,487,,212.00
,488,,530.00
,489,1,125.00
,490,7,407.00
,491,6,317.00
,492,,144.00
,493,,168.00
,494,19,756.00
,495,1,965.00
,496,3,430.00
,497,17,337.00
,498,14,839.00
,499,7,678.00
,500,,337.00
,501,6,936.00
,502,1,441.00
,503,12,307.00
,504,,387.00
,505,,109.00
,506,4,246.00
,507,,138.00
,508,,504.00
,509,3,179.00
,510,53,963.00
,511,2,344.00
,512,3,196.00
,513,2,229.00
,514,,350.00
,515,1,837.00
,516,2,211.00
,517,,225.00
,518,5,601.00
,519,1,334.00
,520,26,680.00
,521,2,412.00
,522,,341.00
,523,16,128.00
,524,9,493.00
,525,4,554.00
,526,18,737.00
,527,,288.00
,528,20,1049.00
,529,27,254.00
,530,6,771.00
,531,,167.00
,532,,231.00
,533,3,919.00
,534,1,144.00
,535,1,608.00
,536,27,411.00
,537,1,715.00
,538,,534.00
,539,1,191.00
,540,2,248.00
,541,2,484.00
,542,,81.00
,543,4,513.00
,544,5,407.00
,545,1,382.00
,546,4,638.00
,547,,126.00
,548,1,259.00
,549,1,227.00
,550,13,620.00
,551,59,566.00
,552,17,748.00
,553,,698.00
,554,5,428.00
,555,,501.00
,556,65,352.00
,557,1,725.00
,558,4,238.00
,559,8,577.00
,560,12,629.00
,561,6,600.00
,562,,121.00
,563,,263.00
,564,18,413.00
,565,32,848.00
,566,195,997.00
,567,10,610.00
,568,1,342.00
,569,1,448.00
,570,24,926.00
,571,1,608.00
,572,2,1056.00
,573,1,441.00
,574,2,289.00
,575,5,264.00
,576,,240.00
,577,7,592.00
,578,45,1482.00
,579,2,359.00
,580,1,176.00
,581,,97.00
,582,,322.00
,583,10,638.00
,584,1,287.00
,585,2,443.00
,586,13,341.00
,587,7,344.00
,588,,235.00
,589,,77.00
,590,3,521.00
,591,6,269.00
,592,2,533.00
,593,7,561.00
,594,31,551.00
,595,5,665.00
,596,25,1361.00
,597,,179.00
,598,86,826.00
,599,,303.00
,600,4,478.00
,601,1,214.00
,602,,320.00
,603,11,695.00
,604,4,548.00
,605,1,269.00
,606,1,445.00
,607,18,250.00
,608,13,526.00
,609,1,350.00
,610,,351.00
,611,3,456.00
,612,,505.00
,613,5,638.00
,614,2,490.00
,615,,226.00
,616,1,510.00
,617,1,246.00
,618,5,287.00
,619,3,873.00
,620,,463.00
,621,13,523.00
,622,1,1042.00
,623,,235.00
,624,3,521.00
,625,,394.00
,626,143,1392.00
,627,92,1083.00
,628,36,552.00
,629,3,183.00
,630,,217.00
,631,1,338.00
,632,143,873.00
,633,3,727.00
,634,9,385.00
,635,1,274.00
,636,7,206.00
,637,2,566.00
,638,20,1011.00
,639,3,354.00
,640,,362.00
,641,18,292.00
,642,1,318.00
,643,,268.00
,644,3,247.00
,645,,352.00
,646,,293.00
,647,3,342.00
,648,,440.00
,649,10,740.00
,650,14,436.00
,651,,319.00
,652,9,527.00
,653,9,246.00
,654,,206.00
,655,2,916.00
,656,2,306.00
,657,32,697.00
,658,2,559.00
,659,20,639.00
,660,,441.00
,661,7,392.00
,662,,91.00
,663,,291.00
,664,4,550.00
,665,5,529.00
,666,1,843.00
,667,4,760.00
,668,1,601.00
,669,,408.00
,670,5,164.00
,671,8,204.00
,672,,436.00
,673,1,386.00
,674,,233.00
,675,,189.00
,676,,576.00
,677,1,303.00
,678,2,484.00
,679,,448.00
,680,,413.00
,681,1,232.00
,682,30,535.00
,683,3,685.00
,684,14,360.00
,685,1,332.00
,686,,307.00
,687,5,600.00
,688,2,393.00
,689,,485.00
,690,2,329.00
,691,3,645.00
,692,5,215.00
,693,1,247.00
,694,7,625.00
,695,24,978.00
,696,,266.00
,697,3,154.00
,698,1,270.00
,699,1,744.00
,700,6,465.00
,701,,145.00
,702,1,394.00
,703,2,583.00
,704,12,637.00
,705,1,721.00
,706,102,698.00
,707,2,279.00
,708,3,669.00
,709,2,471.00
,710,85,377.00
,711,3,1171.00
,712,33,503.00
,713,3,346.00
,714,1,494.00
,715,9,455.00
,716,1,325.00
,717,5,423.00
,718,1,266.00
,719,3,363.00
,720,2,382.00
,721,,149.00
,722,1,348.00
,723,1,223.00
,724,1,471.00
,725,23,930.00
,726,3,359.00
,727,1,301.00
,728,,144.00
,729,1,670.00
,730,2,217.00
,731,,105.00
,732,,248.00
,733,10,563.00
,734,,144.00
,735,27,914.00
,736,1,493.00
,737,48,660.00
,738,,224.00
,739,,164.00
,740,1,400.00
,741,,394.00
,742,3,380.00
,743,2,473.00
,744,,570.00
,745,3,707.00
,746,,357.00
,747,,198.00
,748,311,1314.00
,749,4,725.00
,750,5,536.00
,751,1,470.00
,752,,388.00
,753,6,482.00
,754,5,510.00
,755,11,770.00
,756,,472.00
,757,10,473.00
,758,,362.00
,759,,141.00
,760,2,499.00
,761,1,360.00
,762,3,552.00
,763,7,485.00
,764,,238.00
,765,11,609.00
,766,47,606.00
,767,17,550.00
,768,3,284.00
,769,9,887.00
,770,10,134.00
,771,5,330.00
,772,9,850.00
,773,2,350.00
,774,25,400.00
,775,,117.00
,776,23,716.00
,777,1,129.00
,778,1,444.00
,779,6,730.00
,780,2,503.00
,781,31,914.00
,782,30,1206.00
,783,3,298.00
,784,2,619.00
,785,,473.00
,786,1,134.00
,787,58,655.00
,788,,300.00
,789,2,543.00
,790,2,417.00
,791,3,502.00
,792,5,532.00
,793,25,870.00
,794,,66.00
,795,3,405.00
,796,,130.00
,797,4,245.00
,798,,100.00
,799,,837.00
,800,1,452.00
,801,6,656.00
,802,24,753.00
,803,15,249.00
,804,,170.00
,805,1,463.00
,806,,271.00
,807,,410.00
,808,20,954.00
,809,8,765.00
,810,,663.00
,811,3,657.00
,812,,197.00
,813,21,509.00
,814,17,399.00
,815,,307.00
,816,1,218.00
,817,10,394.00
,818,,51.00
,819,,373.00
,820,14,644.00
,821,5,204.00
,822,,169.00
,823,105,807.00
,824,2,144.00
,825,2,324.00
,826,6,684.00
,827,2,110.00
,828,4,648.00
,829,1,488.00
,830,,162.00
,831,73,764.00
,832,,1224.00
,833,7,432.00
,834,4,597.00
,835,5,477.00
,836,7,188.00
,837,1,234.00
,838,,267.00
,839,6,696.00
,840,1,267.00
,841,,275.00
,842,12,748.00
,843,14,542.00
,844,27,1306.00
,845,49,289.00
,846,1,237.00
,847,3,238.00
,848,9,529.00
,849,,381.00
,850,2,63.00
,851,1,486.00
,852,4,595.00
,853,4,326.00
,854,1,284.00
,855,19,131.00
,856,3,308.00
,857,26,333.00
,858,,475.00
,859,33,1208.00
,860,,207.00
,861,2,475.00
,862,,363.00
,863,1,648.00
,864,143,1060.00
,865,2,562.00
,866,7,917.00
,867,3,368.00
,868,,141.00
,869,1,565.00
,870,,180.00
,871,33,738.00
,872,2,219.00
,873,4,574.00
,874,30,894.00
,875,20,357.00
,876,10,387.00
,877,6,353.00
,878,23,983.00
,879,36,415.00
,880,,317.00
,881,15,297.00
,882,3,262.00
,883,2,418.00
,884,,173.00
,885,,473.00
,886,1,302.00
,887,2,245.00
